label,youtube_id,time_start,time_end,split,is_cc
blowing out candles,PfrYYzOTuuA,16,26,train,0
blowing out candles,QcQ1aFsd_rU,32,42,train,0
blowing out candles,Qqy2qT6UVe0,9,19,train,0
blowing out candles,RpJ-xBL87nU,21,31,train,0
blowing out candles,TAUQp7y-XW8,1,11,train,0
blowing out candles,TRsslkvzJys,9,19,train,0
blowing out candles,Ty7wm90y1dI,14,24,train,0
blowing out candles,Vcd-si3IHz0,4,14,train,0
blowing out candles,VgMLZYjVUUA,17,27,train,0
blowing out candles,VwxfKUdhx48,11,21,train,0
blowing out candles,WDQc2mTLlt0,17,27,train,0
blowing out candles,Xrl3VzBdALE,23,33,train,0
blowing out candles,Yn-NT1owycM,14,24,train,0
blowing out candles,ZKWwQ7CpXfI,11,21,train,0
blowing out candles,ZS4NhkvnRck,15,25,train,0
blowing out candles,ZkBd8hud-3A,67,77,train,0
blowing out candles,agFkQIaSgFo,36,46,train,0
blowing out candles,b3307yqMApw,11,21,train,0
blowing out candles,bBv2rLMNXkE,23,33,train,0
blowing out candles,bM3On6DjRuU,26,36,train,0
blowing out candles,bOwDpriLxT0,10,20,train,0
blowing out candles,bwHTQQ23FM8,53,63,train,0
blowing out candles,cYmqy8FeQ0I,22,32,train,0
blowing out candles,d1vHk37-S38,42,52,train,0
blowing out candles,dOQM8KWPwh8,1,11,train,0
blowing out candles,eNfdykEYDp8,0,10,train,0
blowing out candles,epHnhoYkeCw,0,10,train,0
blowing out candles,exLliSYeZZQ,7,17,train,0
blowing out candles,fE7dFhrjf6A,32,42,train,0
blowing out candles,fOW2dk4yTxs,19,29,train,0
blowing out candles,goPrGwjoYaY,4,14,train,0
blowing out candles,hO6Tg4v7Wew,3,13,train,0
blowing out candles,hXJyYXgitF0,33,43,train,0
blowing out candles,iR9H8SzNbMs,16,26,train,0
blowing out candles,idVnornmtIY,4,14,train,0
blowing out candles,jyBtzob7seQ,18,28,train,0
blowing out candles,k6K1JjOQ7bs,33,43,train,0
blowing out candles,kyyh-dOHruI,2,12,train,0
blowing out candles,lPLgTm5cyoA,19,29,train,0
blowing out candles,m6I25Ry7L5c,3,13,train,0
blowing out candles,merWsstHdt4,0,10,train,0
blowing out candles,nQYYrqil1c4,22,32,train,0
blowing out candles,o13WqJ7kKw0,5,15,train,0
blowing out candles,oU0JhRFYLRU,1,11,train,0
blowing out candles,oqIXvewCYeg,41,51,val,0
blowing out candles,p4I9Sm7HHc4,1,11,train,0
blowing out candles,pLA0kputAWI,0,10,train,0
blowing out candles,u1ICpoXsqxQ,9,19,train,0
blowing out candles,uL0iSJ8_rYM,32,42,train,0
blowing out candles,uYjaJxChWQ8,22,32,train,0
blowing out candles,umbFZ4dw-vQ,3,13,train,0
blowing out candles,vpSo9Bf9SVw,15,25,train,0
blowing out candles,w5kvk7zBMG4,3,13,train,0
blowing out candles,wh1wUuY-nL0,11,21,train,0
blowing out candles,wrs1hRcWjbc,3,13,train,0
blowing out candles,wsHtkYfvE10,8,18,train,0
blowing out candles,xi6UdSfaIUo,19,29,train,0
blowing out candles,y8L1SYlxpDk,0,10,train,0
blowing out candles,zO2qne_FMlo,81,91,train,0
bowling,-N4vEATi9Mk,3,13,train,0
bowling,0H56Ph8YMpc,5,15,train,0
bowling,0NDB2lMFGv4,1,11,train,0
bowling,0SIhZADDVa4,2,12,train,0
bowling,3LMAqViLvn8,0,10,train,0
bowling,4M0m5JqMdLU,6,16,train,0
bowling,4iQkC0ooImY,72,82,train,0
bowling,4x9T5j2aRDY,11,21,train,0
bowling,5veWf2yfKmo,1,11,train,0
bowling,65kYPogjdvE,12,22,train,0
bowling,6SJXpYdWRPs,42,52,train,0
bowling,7Kpy_-ULNsM,0,10,train,0
bowling,7qQBmXTYIDQ,2,12,train,0
bowling,826oCSqFKhY,330,340,train,0
bowling,8Lq7jrOaYj0,311,321,train,0
bowling,94pb_k0x8Ok,1,11,train,0
bowling,AdKj_1zBccc,2,12,train,0
bowling,Aq_SCLk1Y0Q,0,10,train,0
bowling,DiGFLbKEq18,102,112,train,1
bowling,ECIEn5aWp6k,4,14,train,0
bowling,F4fAw3gJ1rE,0,10,train,0
bowling,F4i1ziWHnrQ,1,11,train,0
bowling,FBhMkktT8rw,21,31,train,1
bowling,FIsnpFOWHv0,2,12,train,0
bowling,GEc2wQLYQVk,2,12,train,0
bowling,GoWkh3Hl7Zo,56,66,train,0
bowling,GpyaoxYehA0,9,19,train,0
bowling,HdfZHx_hodA,13,23,train,0
bowling,HjIfXTx5IQU,10,20,train,0
bowling,Hw-l4dRLBco,81,91,train,0
bowling,KePjANsq3HM,67,77,train,0
bowling,Kf97NetazLI,3,13,train,0
bowling,Ln_hU7eyakU,9,19,train,0
bowling,LymONvil7g4,1,11,train,0
bowling,M195a3q1Ie8,58,68,train,0
bowling,M6Rn_7E6Spc,4,14,train,0
bowling,MHIny5vlofA,25,35,train,0
bowling,MJU1X0n-t-8,0,10,train,1
bowling,MRpGn_0JxXo,4,14,train,0
bowling,N9mQC7MeZCk,8,18,train,0
bowling,NueRy45xiDs,32,42,train,0
bowling,OAdWS5i20Qo,2,12,train,0
bowling,OT2dhYascFI,4,14,train,0
bowling,OiE7d2Lg5KI,1,11,train,0
bowling,QbdVdgArZIE,3,13,train,0
bowling,Qmg6BWzg3KQ,2,12,train,0
bowling,RYUpphz0upw,80,90,train,0
bowling,STWXecAPrcI,33,43,train,0
bowling,SUfUbruAUbE,0,10,val,0
bowling,Ud5Eu9wtyJY,2,12,train,0
bowling,WEQMxu186Ck,16,26,train,0
bowling,XR6mXivdAyw,47,57,val,0
bowling,XwAuegDAXWM,55,65,train,0
bowling,Y1en2svvjh4,98,108,train,0
bowling,YD1gtdukk9w,72,82,train,0
bowling,Z6rN9diAiSs,183,193,train,0
bowling,ZWk6JsoR5M0,69,79,train,0
bowling,ZWkglTy-qZM,164,174,train,0
bowling,Zy_vzF_NHS0,14,24,train,0
bowling,_I7vlEJ8LzU,0,10,train,0
bowling,aH0SW2ClMTE,69,79,train,0
bowling,b-27ZWOINIY,3,13,train,0
bowling,b-3D6X9ItPk,0,10,train,0
bowling,bcyEmV5czGY,48,58,train,0
bowling,caK7OQapZds,1,11,train,0
bowling,cu9-nyyJDIs,10,20,train,0
bowling,d0PiN_5fvZc,132,142,train,0
bowling,dSIzDFr0ZcY,94,104,train,0
bowling,e-_b84pJNkM,8,18,train,0
bowling,ebEIcygZh8k,4,14,train,0
bowling,exrAkuOqxIY,1,11,train,0
bowling,hTCLZH2cf9Q,127,137,train,0
bowling,hULKE99uRUs,0,10,train,0
bowling,isk-P5-kFoo,14,24,train,0
bowling,itWQmVGlO-U,1,11,train,0
bowling,jcTQej9uE1M,12,22,train,0
bowling,kaY1DxrAQwQ,3,13,train,0
bowling,kgOuwUT6cag,7,17,train,0
bowling,lEpLpVdQdFM,54,64,train,0
bowling,mE6wwBaFaf0,28,38,val,0
bowling,o3AWBUFe8YE,215,225,train,0
bowling,oIze9b89Ooc,0,10,train,0
bowling,ooNm8RsE45w,1,11,train,0
bowling,op5tVivtKcU,2,12,train,0
bowling,p5VyF9Upqis,35,45,train,0
bowling,pPrdvU-Qhzk,0,10,train,0
bowling,q8Rhhja_9sE,150,160,train,0
bowling,qYtSCpCllt4,0,10,train,0
bowling,qdaAt7pnLYk,71,81,train,0
bowling,r-XY_imYp8w,4,14,train,0
bowling,rBO0zUn_-vA,13,23,train,0
bowling,sxClSuZXGXY,1,11,train,0
bowling,uIV1tNmvzn8,11,21,train,0
bowling,ut5KKhn4JSc,7,17,train,0
bowling,uxSMI3jGXIE,0,10,train,0
bowling,v8FtGBohocI,3,13,train,0
bowling,wdxNVdT4scI,2,12,train,0
bowling,xCwDi3Vqm0s,2,12,val,0
bowling,xcFCWtrf6x8,3,13,train,0
bowling,yQLcSBweWSM,26,36,train,0
breakdancing,-zznOFzbdKQ,57,67,train,0
breakdancing,07NVtDLt-Kc,6,16,train,0
breakdancing,1OcA0gQFWjM,82,92,val,0
breakdancing,24pUFYUftD0,59,69,train,0
breakdancing,2F1CY4sDbLE,74,84,train,0
breakdancing,2HdCW2-ydTw,41,51,train,0
breakdancing,2byLcHBl61M,6,16,train,0
breakdancing,45eBWFiJTlk,10,20,train,0
breakdancing,4DQBbWCqPEM,9,19,train,0
breakdancing,4EJvHOZuZ-c,165,175,train,0
breakdancing,6pjJU-tXlHQ,65,75,train,0
breakdancing,73Kc7-yUdik,20,30,train,0
breakdancing,7761MVBfxzA,7,17,train,0
breakdancing,7lJ0H_rutKA,2,12,train,0
breakdancing,9AkuTMwhHQE,281,291,train,0
breakdancing,9vw9Af9R9og,2,12,train,0
breakdancing,AidEiX_hLWM,92,102,train,0
breakdancing,Ay2621eqxzI,140,150,train,0
breakdancing,BgIFAomU9to,319,329,train,0
breakdancing,Cx6gmP0UZ6Q,159,169,train,0
breakdancing,EbADr2MWkLQ,156,166,train,0
breakdancing,FLUTSVeTZGg,9,19,val,1
breakdancing,FYw2ZSGIjuk,62,72,train,0
breakdancing,GbHZIkqtQvY,1,11,val,0
breakdancing,HXzHB7vfkdg,4,14,train,0
breakdancing,HqsfOfunlmo,104,114,train,0
breakdancing,IAPK95SZlCE,112,122,train,0
breakdancing,IO4T56_7gJQ,1,11,train,0
breakdancing,IPLpD_PGMHk,10,20,train,0
breakdancing,IQZ-UlfiQdw,28,38,train,0
breakdancing,JMVswEVIaL0,1,11,train,0
breakdancing,JpiFaz3xtls,139,149,train,0
breakdancing,KJbTMdMOOv0,1,11,train,0
breakdancing,KVDBth3vYXg,75,85,train,1
breakdancing,LFLgoDuqEAM,6,16,train,1
breakdancing,LT-VbJW844M,14,24,train,0
breakdancing,M6hSLOIMSvY,79,89,train,1
breakdancing,M7nTVh816Js,124,134,train,0
breakdancing,MO16htDrcDU,84,94,train,0
breakdancing,Mhe-RMJHl6I,43,53,val,0
breakdancing,MtgRQ7q7t8g,137,147,train,0
breakdancing,OGgMKbBNNjY,3,13,train,0
breakdancing,Oug1UgehbT4,90,100,train,0
breakdancing,PLx5KIHF31Q,65,75,train,0
breakdancing,PhrR_jIaN8o,44,54,train,0
breakdancing,Q6GXu23pGHg,19,29,train,0
breakdancing,QfsIDs_5HpU,92,102,train,0
breakdancing,QhVOLj6rMXk,235,245,val,0
breakdancing,SGIV4vCFNvc,36,46,val,1
breakdancing,SR28dr9OmHM,150,160,train,0
breakdancing,Sq-YtRslcCs,4,14,train,0
breakdancing,T6otNb85I-g,5,15,train,0
breakdancing,U9535KOi3CE,14,24,train,0
breakdancing,UrA87ZSGnNs,199,209,train,0
breakdancing,VjKuhQE9zt0,4,14,train,0
breakdancing,VyuH5HRrNRg,338,348,train,0
breakdancing,WV7-8lBRtys,3,13,train,1
breakdancing,WxEA6_9KIUo,330,340,train,0
breakdancing,X7Bc8ezeYrY,192,202,train,0
breakdancing,XmgxjTryBM8,80,90,train,0
breakdancing,Xqg4DMvygkM,8,18,train,0
breakdancing,Yp3t5uufneM,4,14,train,0
breakdancing,ZG7XyJbrZQE,20,30,train,0
breakdancing,ZKC9TVY2c8U,94,104,train,0
breakdancing,ZLEa3wo-EPY,2,12,train,0
breakdancing,_BOmZyN37BQ,231,241,train,0
breakdancing,aPAhZ3Ap4PA,42,52,train,0
breakdancing,aWcdM-Nd_sY,4,14,train,0
breakdancing,ae17XT08C-o,249,259,train,0
breakdancing,ar8mUbLWIcY,46,56,train,0
breakdancing,bEk-KOdFS2s,69,79,train,0
breakdancing,dXhUxeHQ56A,104,114,train,0
breakdancing,eB4wwvnXwrI,73,83,train,0
breakdancing,f1HvBMMRPFM,149,159,train,0
breakdancing,f30JHNOCku0,117,127,train,1
breakdancing,fNkk4e2OwWo,525,535,train,0
breakdancing,fvt7pPoWWnw,39,49,train,0
breakdancing,gqPE-L3m2JA,4,14,train,0
breakdancing,gwIXYDhxqZU,211,221,train,0
breakdancing,jZNgDwNjoW8,5,15,train,0
breakdancing,k6SjF3AYzIQ,3,13,train,0
breakdancing,lG5hAfMgR5E,9,19,train,0
breakdancing,lhFeEzQtqrY,11,21,train,0
breakdancing,orbzjBnJzdc,54,64,train,0
breakdancing,reqVKzZkAKI,126,136,train,0
breakdancing,rhwrLxLmUvs,95,105,train,0
breakdancing,sanyFXJCxWI,9,19,train,0
breakdancing,swEHhESX0sk,37,47,train,0
breakdancing,tIuRpZVo6aY,13,23,train,0
breakdancing,tc3fePTPEI8,532,542,train,0
breakdancing,uLbIQQ-hEac,244,254,train,0
breakdancing,uN6XmzkolVQ,7,17,train,0
breakdancing,wON9mKMAjRc,9,19,train,0
breakdancing,wjZklGhaAjM,108,118,train,0
breakdancing,xkC2aqWQCNA,0,10,train,1
breakdancing,xq8AfbPH5Fo,403,413,train,0
breakdancing,y93JkjP9smE,1,11,train,0
breakdancing,yJf9j_2Xe9g,1,11,train,1
breakdancing,zCJ-FyA2kok,32,42,train,0
breakdancing,ziATNdDMBc4,15,25,train,0
bungee jumping,-Fbo11RhW8w,12,22,train,0
bungee jumping,0QGjDq6hJeY,11,21,train,0
bungee jumping,2dhI6RLlHn4,9,19,train,0
bungee jumping,3vnsr7EU7WQ,23,33,train,0
bungee jumping,5H1VnOA4wfE,29,39,train,0
bungee jumping,6L8HNfTqbVo,10,20,train,0
bungee jumping,72vdtMkhXPg,185,195,train,0
bungee jumping,A3AR4i-6zxw,13,23,train,0
bungee jumping,ASe3qF_X3vI,0,10,train,0
bungee jumping,AdKjwdAcocw,66,76,train,0
bungee jumping,Bfwm3CK1cBk,77,87,train,0
bungee jumping,ClungRuOBeY,26,36,train,0
bungee jumping,ESbQsgt650M,2,12,train,0
bungee jumping,Fse8HrJPv-Q,71,81,train,0
bungee jumping,GhPTBkWVOrU,13,23,train,0
bungee jumping,GlDyz5xoohI,32,42,train,0
bungee jumping,I7n29dWSzM4,24,34,train,0
bungee jumping,IIPWyslM_dg,5,15,train,0
bungee jumping,IS7xq3yo-GA,27,37,train,0
bungee jumping,KQdtdGINxu8,74,84,train,0
bungee jumping,KULYrdHJ97s,96,106,train,0
bungee jumping,KxpwpAjgMso,99,109,train,0
bungee jumping,LsUyIWNkrsk,142,152,val,0
bungee jumping,MsUfq52djTs,42,52,train,0
bungee jumping,P2dYZBUat3w,82,92,train,0
bungee jumping,QCXr5jC7rvA,217,227,train,0
bungee jumping,QkzG9FpO40I,51,61,train,0
bungee jumping,RyX1V1N0a9k,3,13,train,0
bungee jumping,T_U9IpSN_vg,0,10,train,0
bungee jumping,WpJ2SNMX6kE,106,116,train,0
bungee jumping,X6EZQsYrkoE,110,120,train,0
bungee jumping,Z5fhiki1P8g,4,14,train,0
bungee jumping,ZlEw4aynNkA,102,112,train,0
bungee jumping,ad3WNusCc04,11,21,train,0
bungee jumping,arKvOC5GzXI,756,766,train,0
bungee jumping,b4SLwzHVSTs,23,33,train,0
bungee jumping,fQxPm0vIfDo,50,60,train,0
bungee jumping,fpXSS6fPTZs,18,28,train,0
bungee jumping,hKXKo5moSYo,1,11,train,0
bungee jumping,hiwHaCxf89I,221,231,val,0
bungee jumping,iz8NuiyYHcA,62,72,train,0
bungee jumping,jeFsrVIxVvg,35,45,train,0
bungee jumping,kZaEzsuCLYo,46,56,train,0
bungee jumping,pC_gynhPY_M,68,78,train,0
bungee jumping,pD8Uw5o_Yb0,2,12,train,0
bungee jumping,pTe8T-HL1kw,139,149,val,0
bungee jumping,pgUKlz2137c,86,96,train,0
bungee jumping,plns6KJBpak,88,98,train,0
bungee jumping,pwj7zbUUz60,244,254,train,0
bungee jumping,r-RUK72lh4U,108,118,train,0
bungee jumping,sDI9ZOOWkWU,35,45,train,0
bungee jumping,slCqbCpwZC4,1,11,train,0
bungee jumping,spVu5b8rihE,65,75,train,0
bungee jumping,toH6N8SZk_g,122,132,train,0
bungee jumping,uIoXAl9Zic4,233,243,train,0
bungee jumping,uxl8ggRmapE,184,194,train,0
bungee jumping,vbrJ_eEdLhY,33,43,train,0
bungee jumping,S5UeYbBs6YU,19,29,train,0
bungee jumping,_QGc8W6KbbE,98,108,train,0
bungee jumping,cs83UAR5sXM,42,52,train,0
bungee jumping,Kqa20aKGx-o,43,53,train,0
bungee jumping,iZTk7hjpMDw,11,21,train,0
bungee jumping,dz53oMmnjkE,59,69,train,0
bungee jumping,qOiaHwGGjQY,67,77,train,0
bungee jumping,ivhoTl2JGmQ,4,14,train,0
bungee jumping,ayORl_s4-XU,21,31,train,0
bungee jumping,e869AKAFSsg,33,43,train,0
bungee jumping,Gzz948o8Gxo,27,37,train,0
bungee jumping,72vkFR18orc,177,187,train,0
bungee jumping,oBQkLtMliyk,3,13,train,0
bungee jumping,s-PzJnBCvQU,25,35,train,0
bungee jumping,NKUR-LwpgCw,170,180,train,0
bungee jumping,iRtFicrZSgs,61,71,train,0
bungee jumping,F4mciaTlPXY,112,122,train,0
bungee jumping,TAKbWAqN85Q,69,79,train,0
bungee jumping,pLaGdjtgpAw,104,114,train,0
bungee jumping,CbPy2hZiw3Y,59,69,train,0
bungee jumping,8UX_aQ-N9A0,10,20,train,0
bungee jumping,CzOfPAO_4C8,30,40,train,0
bungee jumping,_WwpcXQcAXs,0,10,train,0
bungee jumping,MHfEyyFSS_A,71,81,train,0
bungee jumping,5zOi-8krTH8,13,23,train,0
bungee jumping,9bPu69JB8E8,4,14,train,0
bungee jumping,s8PuBB676HU,21,31,train,0
bungee jumping,iEny_4ITQtE,128,138,train,0
bungee jumping,fipS9hgb6uI,68,78,train,0
bungee jumping,oZFjpIA1hSA,30,40,train,0
bungee jumping,6uyi-j4QyDk,100,110,train,0
bungee jumping,bj5VNiMv1uQ,11,21,train,0
bungee jumping,JOCDjSeNyMA,53,63,train,0
bungee jumping,HQHSp4O7Y4w,14,24,train,0
bungee jumping,pyjnWlvQm2s,44,54,train,0
bungee jumping,vUTMNV8gCL0,25,35,train,0
bungee jumping,ynCEd9uxMTA,20,30,train,0
bungee jumping,hq88fyiPaxo,154,164,train,0
bungee jumping,vBA2dGC4Xrs,115,125,train,0
bungee jumping,KU0PydM-qyg,4,14,train,0
bungee jumping,PvQvuV9YexA,42,52,train,0
bungee jumping,I3FOoZgboF0,274,284,train,0
bungee jumping,4xxzDPdm5bM,17,27,train,0
catching or throwing baseball,-C_s9oUnFek,3,13,val,0
catching or throwing baseball,-JLmaEHB_GI,277,287,train,0
catching or throwing baseball,0-2GOSXJUe0,0,10,train,0
catching or throwing baseball,08Rk0r1zVyk,44,54,train,0
catching or throwing baseball,1EaQEYibFek,21,31,train,0
catching or throwing baseball,1FcgfYYwHhc,3,13,train,0
catching or throwing baseball,1IhJMNd-GeQ,156,166,train,0
catching or throwing baseball,1SvzKT0TfKc,8,18,train,0
catching or throwing baseball,2LfhzfiO0g0,40,50,train,0
catching or throwing baseball,3Ba4ljI7J9c,5,15,train,0
catching or throwing baseball,3PG3Lb3OXT0,4,14,train,0
catching or throwing baseball,3Q8iDCfPV2E,44,54,train,0
catching or throwing baseball,45P8ox6EX0o,11,21,train,0
catching or throwing baseball,5MWbZcgmDlM,48,58,train,0
catching or throwing baseball,5aNInVANxJg,195,205,train,0
catching or throwing baseball,6nfEVZaQX_o,60,70,train,0
catching or throwing baseball,6p8YWWBe-o4,103,113,train,0
catching or throwing baseball,7EuQlzhki_Y,16,26,train,0
catching or throwing baseball,7ofbbdRpGAg,1,11,train,0
catching or throwing baseball,93_7N0TfKZE,76,86,train,0
catching or throwing baseball,9KYYdT44Ky0,2,12,train,0
catching or throwing baseball,9zE-AjQdSnM,74,84,train,0
catching or throwing baseball,BPA3ycTqgCY,0,10,train,0
catching or throwing baseball,DkYjOrGLtGk,45,55,train,0
catching or throwing baseball,E58wtodlU6Y,30,40,train,0
catching or throwing baseball,ETnqg2-PEC8,50,60,train,0
catching or throwing baseball,F9kCgXa2aTs,18,28,val,0
catching or throwing baseball,G7lY-pqvOBs,3,13,train,0
catching or throwing baseball,GjYnQbJzv4k,1,11,train,0
catching or throwing baseball,HHvvNupIspc,0,10,train,0
catching or throwing baseball,I_GUmBud6UI,2,12,train,0
catching or throwing baseball,J2urrPZUb3I,10,20,train,0
catching or throwing baseball,JMuVH3-kREU,69,79,train,0
catching or throwing baseball,JcWVZmeoFx8,4,14,train,0
catching or throwing baseball,KhMiBI_n5gs,2,12,train,0
catching or throwing baseball,LFS0OYBiEeU,8,18,val,0
catching or throwing baseball,LUc5uppqib0,25,35,train,0
catching or throwing baseball,M-SucFfaemc,291,301,train,0
catching or throwing baseball,MT7lcUSk2mQ,45,55,train,0
catching or throwing baseball,Md6n4KwAEmY,1,11,train,0
catching or throwing baseball,Nst5fJEm5O8,4,14,train,0
catching or throwing baseball,OVov8Ngf0iA,3,13,train,0
catching or throwing baseball,Oe2Nhzw3OOo,2,12,train,0
catching or throwing baseball,Ox9DH4HUsqw,2,12,train,0
catching or throwing baseball,OyFL1sSwcPQ,139,149,train,0
catching or throwing baseball,Pk5aWefjVe4,9,19,train,0
catching or throwing baseball,Q6l5os980Ps,3,13,val,0
catching or throwing baseball,RnO_rJczJ-8,86,96,train,0
catching or throwing baseball,S-SMdTQ0vag,19,29,train,0
catching or throwing baseball,SMOj28MzjLo,3,13,train,0
catching or throwing baseball,S_yPj2bRRUs,19,29,train,0
catching or throwing baseball,SuoCrGkNB-U,22,32,train,0
catching or throwing baseball,SzWZQDfymmY,68,78,val,0
catching or throwing baseball,TqgshUrWTJw,79,89,train,0
catching or throwing baseball,UEMSUYblMhc,4,14,train,0
catching or throwing baseball,URJ0NiTwSpA,58,68,train,0
catching or throwing baseball,VNnGytJD1Kw,50,60,train,0
catching or throwing baseball,WQAbs_Pm3ps,98,108,train,0
catching or throwing baseball,YKYIU2yqpG8,2,12,val,0
catching or throwing baseball,ZVHdPBXBn2k,33,43,train,0
catching or throwing baseball,aMwWTPw5n10,62,72,train,0
catching or throwing baseball,aU2ByztjE60,9,19,val,0
catching or throwing baseball,bkEyhLbMmyo,65,75,train,0
catching or throwing baseball,cApgeY-w5f0,6,16,train,0
catching or throwing baseball,cE21jjS0tpg,13,23,train,0
catching or throwing baseball,cPtZkrZiEfo,9,19,train,0
catching or throwing baseball,csJp5URPcyo,0,10,train,0
catching or throwing baseball,dESsLj7QsSM,56,66,train,0
catching or throwing baseball,dny8-JMnT_k,26,36,train,0
catching or throwing baseball,eEpkXv4JNV4,162,172,train,0
catching or throwing baseball,eR3B1wnpzv4,233,243,train,0
catching or throwing baseball,euHoHvDw_EU,3,13,train,0
catching or throwing baseball,eyMyCy_BB4g,4,14,train,0
catching or throwing baseball,gOF6_eL88Ts,19,29,train,0
catching or throwing baseball,ihD-ftUHJ04,1,11,train,0
catching or throwing baseball,jQ9_DtRC2sw,0,10,train,0
catching or throwing baseball,jRmBLskw4i4,209,219,train,0
catching or throwing baseball,lnje2bHyphU,14,24,train,0
catching or throwing baseball,nHw91FsrvGo,229,239,train,0
catching or throwing baseball,nqpQpuPdskg,32,42,train,0
catching or throwing baseball,ntHYVy7lWoc,34,44,train,0
catching or throwing baseball,pvZzsY2zXQQ,1,11,train,0
catching or throwing baseball,qDo2lKkBkKc,2,12,train,0
catching or throwing baseball,rCN7vJKr3HQ,0,10,train,0
catching or throwing baseball,rQTeWLrguU4,29,39,train,0
catching or throwing baseball,rRoN0xtUvZc,4,14,train,0
catching or throwing baseball,rVhmkOYCAdY,8,18,train,0
catching or throwing baseball,re4EDrS3gyc,5,15,train,0
catching or throwing baseball,s73fS80R9V0,33,43,train,0
catching or throwing baseball,sKskM2dOvYI,30,40,train,0
catching or throwing baseball,tQxoRAv3CTY,1,11,train,0
catching or throwing baseball,t_38Di1bFVo,0,10,train,0
catching or throwing baseball,uW84Qjgrrac,15,25,train,0
catching or throwing baseball,vI_NpUA3wcI,3,13,train,0
catching or throwing baseball,v_vuQHdRRK8,6,16,train,0
catching or throwing baseball,waEbGyhoCo0,9,19,train,0
catching or throwing baseball,zUWaH021VPE,2,12,train,0
catching or throwing baseball,zk1gQfm9Xfg,7,17,train,0
catching or throwing baseball,znV8fvabdy8,21,31,train,0
catching or throwing baseball,zohEBjgiVa8,21,31,train,0
cheerleading,-5Ea_Vj8ohs,68,78,train,0
cheerleading,-jOxnitHAVw,57,67,train,0
cheerleading,07NpjGx3zY4,48,58,train,0
cheerleading,0RchAwMIfK8,24,34,train,0
cheerleading,2Cp9ipnnvVs,6,16,train,0
cheerleading,2J9VbfC4dSQ,4,14,train,0
cheerleading,2pgtNrFinCo,123,133,train,0
cheerleading,3DSys3T6qgY,28,38,train,0
cheerleading,3yjb6fKExfw,42,52,train,0
cheerleading,41dA3S754PA,167,177,train,0
cheerleading,42v0_gCo1GU,410,420,train,0
cheerleading,49OXzv3f3wU,15,25,train,0
cheerleading,4EC-kva83co,72,82,train,0
cheerleading,4pKUXHzKfi8,3,13,train,0
cheerleading,5g53dO2zvdc,86,96,train,0
cheerleading,65EXtwI_unU,14,24,train,1
cheerleading,795Db8Y-Gos,3,13,train,0
cheerleading,8CqYyfMxgQ8,11,21,train,0
cheerleading,8WvaINJXINg,51,61,train,0
cheerleading,A9fsA4WYqQM,157,167,train,0
cheerleading,B1fNXXNtdok,0,10,train,0
cheerleading,B64KexqBdXo,159,169,train,0
cheerleading,B7mvEeUSmys,127,137,train,1
cheerleading,BEp7kbKICFM,14,24,train,0
cheerleading,BXlDDx5nAgk,259,269,train,0
cheerleading,CA_bjxotKP0,67,77,train,0
cheerleading,DLMWqa_nlFo,59,69,train,0
cheerleading,ETUexxljLRo,62,72,train,0
cheerleading,F-u_T0UgwiY,52,62,train,0
cheerleading,FpS6c0NK2xg,113,123,train,0
cheerleading,Gaka1NW8IMU,74,84,val,1
cheerleading,GhH0lurMqNY,116,126,train,0
cheerleading,HR9tyjGtrmI,109,119,train,0
cheerleading,JAtDkUiFG_U,52,62,train,0
cheerleading,JCIcbLTmaEY,31,41,train,0
cheerleading,JaZ8OPNCJWI,210,220,train,0
cheerleading,KGR9vp-9fjE,129,139,train,0
cheerleading,MdoDKu-C4I0,438,448,train,0
cheerleading,Mf0BND_N2aI,99,109,train,0
cheerleading,NHDFxJP6J_c,43,53,train,0
cheerleading,Nu3KTkmU8vQ,1,11,train,0
cheerleading,O3iBNcnWYZ0,232,242,train,0
cheerleading,OqyIG-DYiyM,2,12,train,0
cheerleading,Oz9b-1-HBJg,12,22,train,0
cheerleading,PyHzfyC6bVo,282,292,train,0
cheerleading,SLtkuEPMT80,162,172,train,0
cheerleading,SzeUGCWutT4,21,31,train,0
cheerleading,TWNtk6p9hD8,37,47,train,1
cheerleading,ToT-B50hLM4,27,37,train,0
cheerleading,U0474jH1IkA,143,153,train,0
cheerleading,U94UGM6-6EE,151,161,train,0
cheerleading,VrPOfJNwfcM,22,32,train,0
cheerleading,VrxQEmwEMHo,133,143,train,0
cheerleading,Wl4hvbmuV3E,10,20,val,1
cheerleading,XnxN7iJ8GsY,22,32,train,0
cheerleading,YUHEwlYO5Xw,6,16,train,1
cheerleading,YfyA1HGyHMQ,139,149,train,0
cheerleading,Zoj_-rPnxGw,124,134,train,0
cheerleading,_6egQhueJqA,61,71,train,0
cheerleading,_n2NtFRG2Pk,468,478,train,0
cheerleading,aWSoiuF3BMw,34,44,train,0
cheerleading,atMsb4QS4Ys,22,32,train,0
cheerleading,b-ZnPbl4I98,55,65,train,0
cheerleading,bHZcIeZS5vY,51,61,train,0
cheerleading,bdWzEX_ZIHU,144,154,train,0
cheerleading,c-NMYO26O-Y,516,526,val,0
cheerleading,cLvBFCGggJE,2,12,train,0
cheerleading,ci1qzu40myE,1,11,train,1
cheerleading,cnxdgqpiZsw,128,138,train,0
cheerleading,cxDOiy06zs0,95,105,train,0
cheerleading,eZhBZTbVDiY,339,349,train,0
cheerleading,eiRH55CsgMs,194,204,train,0
